-999944674654,10355
1004606376068,11271
1008162338680,16239
1008552796706,3739
1008726319162,15511
100935824517,7817
101052524763,412
1015448701655,4593
1015810207231,121
1016627831609,3765
1016718270523,2950
1017986791643,2825
101858754067,5018
1018645294733,5167
1019444222274,2905
1020012389411,2132
1020133234969,15390
1022654412172,4095
102304896103,7338
1024486067080,3547
1024800103859,2203
102507585125,7221
1025670103601,4956
1025688837269,6849
1028533922245,7156
1029245932991,14140
1029914653,10564
1031193821798,6523
1032500890300,10623
1032872688951,5059
1032907502782,2987
1033939999049,5664
1034756177351,27
1034882772537,12934
1035367793775,3736
1036132675280,1711
103758349177,10292
1037596064845,778
1038166869408,8077
1038562570104,4133
1039682125390,4779
1040208843083,5219
104253960901,3493
1044216969583,5194
1047277077700,13793
104868108627,2810
104906220060,11693
1049459996651,10470
1051193535019,6855
1053438669983,3225
1053844192475,4008
1054398908951,2684
1057343282058,6347
1057782592525,13311
1057961110501,2478
1059234139607,10065
1062337805236,14001
1063378576201,7601
1063446972933,12089
106451977646,811
1065720969429,10645
10667262897,1489
1067757671526,6053
1070378332189,2188
107108138825,46
1071596526797,15889
1072268947415,33
1073719268531,7442
1074718830028,2833
1075731561179,1329
107598243965,898
1077062410399,5001
107842150759,1696
1079477688049,1162
1082783045653,11567
1085209889055,1274
1085491098741,7067
1086039660155,5872
108843840721,9532
1088989399834,1735
1093339237523,4359
1093656969569,6377
1094357474413,2369
1094965983781,11733
1096810573956,11593
1097202656347,8591
